Adsorbent,Pollutant,SA (m2/g),Dav (nm),VTot (cm3/g),C (wt%),O/C,(O+N)/C,pH,T (K),C0 (mg/L),SLR (g/L),Qe (mg/g)
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.01567403
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.0212291
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.37817413
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,15.65621335
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.34192332
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.07649412
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.81215211
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.82603185
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.81558832
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.88716937
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.98588298
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,15.57340312
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.07297061
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.10082532
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.04592536
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.06068597
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.00355604
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.00381792
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.04585393
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,9.980159577
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,10.11803379
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,15.79074975
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,17.66002374
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,15.72247879
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,17.591054
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.32729764
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.01029135
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,8.735479608
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,9.101318843
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,15.68556043
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.38463557
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,13.73881716
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.75125243
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.10330234
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.47486232
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,9.675951542
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,12.43301172
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,13.31592006
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,15.50238795
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.18677242
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,15.65799538
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.00354555
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.50172859
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,14.77465043
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,12.46967186
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.58892806
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.7772968
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.7734455
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.83425456
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.38305426
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.76732176
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,11.66522544
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,13.07534622
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.72637648
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,17.07616442
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.29876023
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.5165555
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.88608896
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.90051617
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,13.94498036
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.53966652
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.70610679
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.68587546
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,17.87462134
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.23650334
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.88353208
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.8706326
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,6.981791439
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,7.330076769
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,10.02592407
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,11.54079958
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,11.23008999
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,11.39609682
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,12.05335724
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,13.69853835
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,6.584644427
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,6.709334277
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,9.987181625
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,10.04370468
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,11.22961553
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,10.44754859
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,12.52564017
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,12.5583313
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,6.946323551
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,8.52158781
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,9.270621388
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,10.90080643
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,10.99392519
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,10.89022051
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,11.66541165
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,11.34532174
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.5516819
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.11186153
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,3,298.15,1.0,2.5,19.35726901
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.78624114
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,11,298.15,1.0,2.5,18.60059582
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,3,298.15,1.0,2.5,19.92057871
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.77421474
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,11,298.15,1.0,2.5,19.63671168
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,3,298.15,1.0,2.5,19.91034894
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.63528172
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,11,298.15,1.0,2.5,18.56975373
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.53093006
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,11,298.15,1.0,2.5,13.73595444
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,3,298.15,1.0,2.5,19.96539044
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.59336001
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,11,298.15,1.0,2.5,13.71840145
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,3,298.15,1.0,2.5,19.9506393
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.49315638
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,11,298.15,1.0,2.5,14.29069707
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,3,298.15,1.0,2.5,13.20271063
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.24681571
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,11,298.15,1.0,2.5,15.66194843
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,3,298.15,1.0,2.5,17.72644131
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.21998636
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,11,298.15,1.0,2.5,18.06662219
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,3,298.15,1.0,2.5,17.20360703
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,17.05751231
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,11,298.15,1.0,2.5,18.97656266
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,3,298.15,1.0,2.5,16.10170206
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.66706236
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,11,298.15,1.0,2.5,17.22987444
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,3,298.15,1.0,2.5,19.56068145
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.58392234
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,11,298.15,1.0,2.5,19.52119949
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,3,298.15,1.0,2.5,19.56020561
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.51746792
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,11,298.15,1.0,2.5,17.36105523
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,3,298.15,1.0,2.5,15.33829291
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,14.07811716
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,11,298.15,1.0,2.5,7.011052739
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,3,298.15,1.0,2.5,19.2994678
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,11.24084982
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,11,298.15,1.0,2.5,5.778767683
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,3,298.15,1.0,2.5,18.81411438
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,12.17038621
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,11,298.15,1.0,2.5,5.87018892
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.76439032
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.83093567
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.92327389
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.9911617
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.94625348
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.70493702
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.8540463
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.94143453
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.84133305
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.8258386
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.28123057
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.87734947
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.83745008
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.17991533
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,17.65439878
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.62219661
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.24303648
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,17.08419969
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.01026546
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,17.79616189
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,17.73525566
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,17.96242808
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.20251406
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.06375866
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,17.12069276
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,17.33305545
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,17.2079492
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.77141363
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,17.86408069
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.41778639
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.80482542
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,13.38318928
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,14.66524294
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,14.52163191
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.29213298
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.63284153
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,15.89673809
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,13.24724723
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,13.4133184
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.29215422
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,14.26012179
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,15.96855157
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,14.08022309
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,13.93329387
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,13.93382478
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,15.37039967
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,15.62383731
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.04353724
Alkali-modified SCG biochars,CBZ,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.53391716
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.71748884
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,17.47197491
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,17.36381929
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.25383525
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.53316427
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.7079639
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,15.90021776
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,15.8389702
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,19.45713927
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.75926998
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.97461954
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,17.78627366
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.64391705
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,16.22216097
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.36028801
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.1323937
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.90069247
Alkali-modified SCG biochars,EE2,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,18.85325762
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,10.93717663
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,11.10262258
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,13.11674895
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,12.74199402
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,13.15310942
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,13.88858409
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,10.33315012
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,11.5025546
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,11.61352616
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,13.51571931
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,12.36202461
Alkali-modified SCG biochars,IBF,427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1.0,2.5,12.8606754
